data_id,fact,generated_rule,golden_rule,yesNoRatio
0,,"if an animal has fur, then it probably can't live in a cold climate.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99989867210388
0,,"if a species is adapted to cold environments and has fur, then it is a polar bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.9994158744812
0,,"if a bear is adapted to hunt polar bears and eats mostly seals, then it is probably an arctic bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99339580535889
0,,"if a species is well insulated, then it is probably a cold-adapted animal.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99960660934448
0,,"there exist polar bears, which have a fur that is up to 10 cm (4 in) thick.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.98390674591064
0,,"if an animal is an adaptation for cold temperature and is not a bear, then it is an arctic bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99957084655762
0,,"if a creature's fur can't protect it from cold, then it will die.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.9995768070221
0,,"i'm not sure if you can do this, but i think you can.","If an animal lives in a cold area, then it probably has thick fat or think fur.",0.1389055047184229
0,,"if an animal lives in a cold environment, then it might have good insulating properties.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99932646751404
0,,"there exist a polar bear, which is a member of the family ursidae, which is the most common type of bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99151825904846
0,,"if a species is used for transportation, then it is probably a mammal.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99950528144836
0,,"if a species are used for transportation, then it is probably mammal.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.9994158744812
0,,"if a fur is short, then it might help its owner to better deal with the environment.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.97867941856384
0,,"if a bear can swim across the ice, then it probably can survive in the arctic.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99524354934692
0,,"there exist animals that have fur, which are white to tan but are actually transparent.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99164938926697
0,,"if the animal is adapted for hunting, then he has to have thick fur to keep warm and waterproof.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99969601631165
0,,"if a bear's fur is white, it might be a polar bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99379515647888
0,,"if a bear has a hairy body or white fur, then it might be a polar bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.9940812587738
0,,"if a dog lives in an arctic region, then it has a thick fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99801516532898
0,,"there exist bears that are larger than the polar bear, which are white, have no underfur, and hunt seals.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99318718910217
0,,"if a body has dense fur, then it probably is an arctic animal.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.99843239784241
0,,"if a mammal is covered by dense hair, then it's likely to have evolved to live in cold climates.","If an animal lives in a cold area, then it probably has thick fat or think fur.",99.9998152256012
1,,"if an animal has a bad smell, then it might be a potential danger to other animals.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99913573265076
1,,"there exist a cat which has anal glands that give off an odor that would warn others of the cat's presence, and which would attract other animals away from the cat.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.98147487640381
1,,"if a mammal is odoriferous and has a bad smell, then it will be protected by predators.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99978542327881
1,,"if an animal has strong smell, then it can warn other animals or animals' predators to stay away.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99972581863403
1,,"if a carnivorous animal can smell the prey or the predator's fear, then.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",7.0457652157074335e-06
1,,"if an animal has a bad odor, then it is a potential predator.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99968409538269
1,,"there exist an animal which emit a foul smelling substance from its anal glands, which can scare away predators.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.9984085559845
1,,"if a creature has the ability to give foul smell to others, then it probably can also give foul smell to itself.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.23043251037598
1,,"if a wild animal have powerful and strong smell, then it is most likely to be a predator.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.98706579208374
1,,"if a species has a foul odor, then it probably is not attractive to other species.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99775290489197
1,,there exist an animal with a strong anal gland odor.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.9977171421051
1,,"if a thing has potent anal scent glands, then it can be a good source of protection against predators.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.9876618385315
1,,"if a thing is a protected species, then it can be a good source of.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.97621774673462
1,,"if a mammal has the ability to release a strong smell, then it might be preyed upon by other animals.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99966621398926
1,,"if a mammal is a predator, then it might have a smell.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99918341636658
1,,"if a polecat is stinky, then it might be dangerous to humans.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.98365640640259
1,,"if a person can emit a foul smelling substance from anal glands, then he probably can't be attacked by other animal.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99611973762512
1,,"if the substance is a pungent odor, then the predator will stay away.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99845623970032
1,,"if a smell is strong, then the area might be dangerous for humans.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99138712882996
1,,"there exist animal that can spray a smell on a object to make it look like it is there, but it is not.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.96593594551086
1,,"if an animal is stinky and can let other animals know that, then it might be herbivore.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",99.99988079071045
