data_id,fact,generated_rule,golden_rule,yesNoRatio
0,,"if an animal has fur, then it probably can't live in a cold climate.","If an animal lives in a cold area, then it probably has thick fat or think fur.",54.88697290420532
0,,"if a creature is equipped with a unique way of life, then it is an animal.","If an animal lives in a cold area, then it probably has thick fat or think fur.",51.971739530563354
0,,"a large proportion of the population, if not the majority, is willing to believe in god.","If an animal lives in a cold area, then it probably has thick fat or think fur.",55.07696270942688
0,,"a large proportion of the population, if not the majority.","If an animal lives in a cold area, then it probably has thick fat or think fur.",50.01208782196045
0,,"if a mammal is adapted to an environment, it's likely to be better adapted than other mammals.","If an animal lives in a cold area, then it probably has thick fat or think fur.",53.33508253097534
0,,"if the temperature is below zero, then the ice is probably frozen.","If an animal lives in a cold area, then it probably has thick fat or think fur.",56.04609251022339
0,,there exist mammals that have fur that can be used to insulate the body against the cold.,"If an animal lives in a cold area, then it probably has thick fat or think fur.",51.38668417930603
0,,"if an animal lives in cold and has white fur, then it is probably a polar bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",66.03356599807739
0,,"if a region has a lot of snow and its temperature is very low, then it.","If an animal lives in a cold area, then it probably has thick fat or think fur.",58.153051137924194
0,,"if a creature's fur can't protect it from cold, then it will not be able to survive in a cold environment.","If an animal lives in a cold area, then it probably has thick fat or think fur.",54.884499311447144
0,,"if an animal breeds in winter, then it probably has a thick fur coat.","If an animal lives in a cold area, then it probably has thick fat or think fur.",57.58014917373657
0,,"there exist a polar bear, which is a superbly insulated mammal, whose fur is made of a layer of dense underfur and an outer layer of guard hairs, which appear white to tan but are actually transparent.","If an animal lives in a cold area, then it probably has thick fat or think fur.",61.898452043533325
0,,"if an animal is covered by thick fur and has a white color, then the animal is probably a bear.","If an animal lives in a cold area, then it probably has thick fat or think fur.",65.32944440841675
0,,"if a fur is white, then it is likely that the animal lives in colder areas.","If an animal lives in a cold area, then it probably has thick fat or think fur.",53.13989520072937
0,,"if an animal can't keep warm, then it probably needs to be in the arctic.","If an animal lives in a cold area, then it probably has thick fat or think fur.",55.273717641830444
0,,there exist animals that are perfectly adapted to cold environment and permanently frozen ground.,"If an animal lives in a cold area, then it probably has thick fat or think fur.",53.142523765563965
0,,"if the animal is adapted to the arctic environment and has the ability to hibernate in winter, then it might have a white fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",67.76460409164429
0,,"if a bear hibernates in the winter, then it will be in the coldest weather.","If an animal lives in a cold area, then it probably has thick fat or think fur.",50.99473595619202
0,,"if an animal lives in the coldest part of the world, then.","If an animal lives in a cold area, then it probably has thick fat or think fur.",47.286295890808105
0,,"if an animal lives in an environment with no other form of transport, then it must have good insulation.","If an animal lives in a cold area, then it probably has thick fat or think fur.",51.58076286315918
0,,"there exist animals that are larger than the polar bear, which are white, have no underfur, and have white guard hairs.","If an animal lives in a cold area, then it probably has thick fat or think fur.",58.719682693481445
0,,"there exist animals that are larger than the polar bear, which are white,.","If an animal lives in a cold area, then it probably has thick fat or think fur.",54.88855242729187
0,,"if a person has a fur, then he/she probably has a winter environment.","If an animal lives in a cold area, then it probably has thick fat or think fur.",56.23752474784851
0,,"if a person is in a winter environment, then he/she probably has a fur.","If an animal lives in a cold area, then it probably has thick fat or think fur.",56.62299394607544
0,,"if a mammal lives in the arctic, it is most likely to have fur or hair.","If an animal lives in a cold area, then it probably has thick fat or think fur.",55.08037209510803
1,,"if an animal has a bad smell, then it might be aggressive.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",50.40781497955322
1,,"'if you're not willing to take responsibility for yourself, how can you take responsibility for others?' – jim rohn.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",62.44160532951355
1,,"there exist a mammal of the mustelidae family, which emits a foul smelling substance from its anal glands for protection.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",59.10182595252991
1,,"if a mammal is large, it probably has a bad smell.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",58.14932584762573
1,,"if an animal has the ability to emit a foul smelling substance from its anal glands, then it is probably a predator.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",57.768166065216064
1,,"if an animal has anal glands, then it is probably a mustelid.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",52.944427728652954
1,,"there exist an animal which emit a foul smelling substance from its anal glands, so powerful is this smell that personal observations include seeing an individual standing its ground against three lions which eventually moved away after much lip curling.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",61.894917488098145
1,,"if a creature has the ability to give foul smell to others, then it probably can also give foul smell to itself for protection.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",58.52760076522827
1,,"if a wild animal is protected and protected by law, then it might has less chance to be harmed by its predators.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",65.68396091461182
1,,"if a cat has anal glands, then it probably smells terrible.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",57.385873794555664
1,,"there exist an animal with a body length more than a polecat's, which has anal glands that produce a foul smelling substance.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",58.151304721832275
1,,"if a person has anal gland, then the person probably can emit a foul smelling substance from his anal gland.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",57.769614458084106
1,,"if a mammal has the ability to emit a strong smell, then it might be a good predator.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",52.94612646102905
1,,"if a polecat is able to produce a foul smelling substance from its anal glands, then it probably has a large body.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",58.718693256378174
1,,"there exist a species of mustelids that emits a foul smelling substance from its anal glands for protection, which are larger than the largest land dwelling species of felids.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",61.713188886642456
1,,"if a person can emit a foul smelling substance from its anal glands, then it probably have a strong body odour.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",57.194650173187256
1,,"if the smell is strong enough, the predator might be scared off.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",52.94186472892761
1,,"if a carnivore eats a herbivore, then it might not be able to digest the herb.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",53.72089147567749
1,,"if a mammal has anal glands, then it might be defensive about its territory.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",50.99514722824097
1,,there exist animal(s) that can emit a foul smelling substance from their anal glands for protection.,"If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",50.80094337463379
1,,"if an animal is legendary for its abilities, then it probably can produce strong smell.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",53.91915440559387
1,,"if an animal is legendary, then it is a legendary animal.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",48.06506335735321
1,,"if a creature can't get rid of some unwanted part of their body, then they might have to live with it.","If an animal emits foul smell, then it probaly is protecting itself or marking its territory.",53.91643047332764
2,,"if a reptile hibernates in winter, then it is in northern latitudes.","If it's a cold place and winter comes, then animals in this place might hibernate.",52.55650877952576
2,,"if a bear lives in northern regions, then it probably hibernates.","If it's a cold place and winter comes, then animals in this place might hibernate.",55.46674728393555
2,,"if a wild animal can't deal with the new environment, then it might suffer a lot.","If it's a cold place and winter comes, then animals in this place might hibernate.",50.41040778160095
2,,"if a hibernating animal has a northern latitude, then it might hibernate longer than a hibernating animal in a southern latitude.","If it's a cold place and winter comes, then animals in this place might hibernate.",55.4657518863678
2,,"there exist bear, which hibernate in the winter and bear, which hibernate longer in northern latitudes than southern latitudes.","If it's a cold place and winter comes, then animals in this place might hibernate.",55.46889901161194
2,,"if a living thing hibernates in the winter, then it might be a bear.","If it's a cold place and winter comes, then animals in this place might hibernate.",56.23622536659241
2,,"if a reptile hibernate, then it might be a bear.","If it's a cold place and winter comes, then animals in this place might hibernate.",50.40713548660278
2,,"if a reptile hibernates, then it might be a bear.","If it's a cold place and winter comes, then animals in this place might hibernate.",50.798022747039795
2,,"there exist a hibernation period for bears, and the black bear is one of them.","If it's a cold place and winter comes, then animals in this place might hibernate.",59.48459506034851
2,,"if a hibernating animal is living in northern regions, then it is most likely bear.","If it's a cold place and winter comes, then animals in this place might hibernate.",54.693663120269775
2,,"if a bear hibernates, then it might be a grizzly bear.","If it's a cold place and winter comes, then animals in this place might hibernate.",52.55435109138489
2,,"if a hibernating animal can stay warm, then it probably is in a cold climate.","If it's a cold place and winter comes, then animals in this place might hibernate.",57.57956504821777
2,,there exist a plant and a mammal that hibernate.,"If it's a cold place and winter comes, then animals in this place might hibernate.",52.55575180053711
2,,"there exists &, which is a plant and a mammal that hibernate.","If it's a cold place and winter comes, then animals in this place might hibernate.",52.166080474853516
2,,"if a bear hibernates, then it will have longer dormancy period in the northern regions.","If it's a cold place and winter comes, then animals in this place might hibernate.",51.18986964225769
2,,"if a beast is hibernating in winter, then it might be in a state of rest.","If it's a cold place and winter comes, then animals in this place might hibernate.",50.80776810646057
2,,"if a bear hibernates, then it is probably a northern-temperate animal.","If it's a cold place and winter comes, then animals in this place might hibernate.",56.045329570770264
2,,there exist mammals of northern regions that hibernate longer in northern latitudes than southern latitudes.,"If it's a cold place and winter comes, then animals in this place might hibernate.",55.8549165725708
2,,"if a creature hibernates in winter, then it is likely to be a reptile.","If it's a cold place and winter comes, then animals in this place might hibernate.",53.529900312423706
2,,"if a species hibernates in the winter, then it might has larger body size.","If it's a cold place and winter comes, then animals in this place might hibernate.",51.97190046310425
3,,"if a pet dog understands and cares for its owner, then it probably is a friendly and loving pet.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",63.5383665561676
3,,there exist cat that can increase the happiness of their owners.,"If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",51.580631732940674
3,,"there exists a cat, which increases the happiness of its owner.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",56.04541301727295
3,,"if a person is able to increase the level of happiness and increase the level of love, then he will likely become a better person.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",62.26373314857483
3,,"if a dog shows an owner concern and affection, then it might show love towards other animals and people.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",65.50565958023071
3,,"if an animal can love you, then it is probably friendly.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",55.07804751396179
3,,"if an animal can do good for you, then it is probably friendly.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",53.72350215911865
3,,"there exist a pet that shows concern for its owner, and a cat that shows love towards its owner.","If an animal is domesticated and is kept closely with its human owner, then it probably can provide emotional support to its owner.",52.56079435348511
